9.568703e-02 1.031823e+04 5.906329e+03 3.827282e+02 -1.164579e+03 -1.126969e+03 -2.293611e+02  
1.031687e-01 9.378271e+03 5.483949e+03 4.125879e+02 -1.202248e+03 -1.166886e+03 -2.378598e+02  
1.112355e-01 8.668233e+03 5.069075e+03 4.074487e+02 -1.281409e+03 -1.247094e+03 -2.545749e+02  
1.199329e-01 8.065980e+03 4.579025e+03 3.608034e+02 -1.404274e+03 -1.370040e+03 -2.800373e+02  
1.293104e-01 7.466215e+03 4.082199e+03 3.130168e+02 -1.535165e+03 -1.501091e+03 -3.071876e+02  
1.394211e-01 6.889938e+03 3.809358e+03 3.353104e+02 -1.615244e+03 -1.582590e+03 -3.242127e+02  
1.503224e-01 6.448659e+03 3.905569e+03 4.566749e+02 -1.621372e+03 -1.591499e+03 -3.263531e+02  
1.620760e-01 6.136872e+03 4.136006e+03 5.987976e+02 -1.609845e+03 -1.582795e+03 -3.248517e+02  
1.747487e-01 5.762042e+03 4.022780e+03 6.362781e+02 -1.671594e+03 -1.645947e+03 -3.380781e+02  
1.884122e-01 5.252936e+03 3.552704e+03 5.781753e+02 -1.802275e+03 -1.776999e+03 -3.652547e+02  
2.031440e-01 4.903705e+03 3.385001e+03 5.931659e+02 -1.883523e+03 -1.859351e+03 -3.824259e+02  
2.190278e-01 4.891416e+03 3.801835e+03 7.463383e+02 -1.864498e+03 -1.842570e+03 -3.791918e+02  
2.361534e-01 4.789576e+03 4.017646e+03 8.380721e+02 -1.877337e+03 -1.857073e+03 -3.823741e+02  
2.546182e-01 4.382554e+03 3.657849e+03 7.925774e+02 -1.976045e+03 -1.956444e+03 -4.030230e+02  
2.745266e-01 4.234506e+03 3.705157e+03 8.373906e+02 -2.011703e+03 -1.993320e+03 -4.107904e+02  
2.959917e-01 4.282885e+03 4.038061e+03 9.432886e+02 -1.998330e+03 -1.981496e+03 -4.085091e+02  
3.191352e-01 4.008388e+03 3.844764e+03 9.241813e+02 -2.055449e+03 -2.039436e+03 -4.205959e+02  
3.440882e-01 3.904258e+03 3.890256e+03 9.545060e+02 -2.075065e+03 -2.060106e+03 -4.249904e+02  
3.709923e-01 3.849980e+03 3.993295e+03 9.951880e+02 -2.078457e+03 -2.064555e+03 -4.260260e+02  
4.000000e-01 3.657851e+03 3.870133e+03 9.815350e+02 -2.107699e+03 -2.094608e+03 -4.323372e+02  
